,n0,n1,n2,n3,n0_r,n1_r,n2_r,n3_r,period,mouse_id,classes
43,21,122,7,51,10.44776119402985,60.69651741293532,3.482587064676617,25.37313432835821,early,111_1,"[0 3 0 2 3 1 1 3 1 1 3 3 3 1 1 3 1 1 1 3 1 3 1 1 3 3 0 3 3 1 0 1 1 1 1 1 0
 3 1 1 1 1 1 3 3 1 1 1 3 1 1 3 0 3 1 0 1 2 3 1 1 1 3 1 3 3 1 3 2 1 3 1 2 1
 1 1 1 1 1 1 3 1 3 1 1 1 3 3 1 1 1 1 1 0 1 1 1 3 0 3 1 1 1 3 1 1 3 3 3 1 1
 1 1 1 3 1 1 1 1 1 1 1 1 3 0 0 1 3 1 2 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1
 0 3 1 1 3 1 1 1 0 1 3 0 1 1 3 1 1 1 1 1 1 3 3 1 1 1 0 1 1 1 0 3 1 1 1 1 1
 3 0 3 1 2 1 0 1 0 3 1 0 3 3 1 0]"
44,7,92,13,89,3.482587064676617,45.77114427860697,6.467661691542288,44.27860696517413,late,111_1,"[1 3 1 3 1 3 2 1 1 3 3 3 3 1 1 3 1 1 3 3 1 3 3 1 3 3 1 3 1 2 1 1 3 2 1 1 2
 1 1 3 3 1 3 3 3 1 3 1 3 3 3 3 1 1 1 2 3 1 3 1 3 3 1 3 3 1 1 3 3 1 3 1 3 1
 3 3 1 1 1 3 3 1 3 1 3 1 1 3 1 1 3 3 1 1 1 1 1 3 3 3 1 1 3 3 3 3 3 3 3 3 1
 3 2 3 3 3 1 1 1 3 2 1 3 3 1 3 1 3 3 1 1 1 3 3 1 3 3 1 3 1 1 1 1 1 1 1 3 1
 1 1 1 2 3 0 1 2 0 2 3 3 1 1 3 0 3 1 3 1 1 3 3 3 3 1 2 1 3 1 0 3 1 1 1 1 1
 2 2 3 1 3 1 0 1 1 3 3 0 3 1 1 0]"
45,15,153,91,91,4.285714285714286,43.714285714285715,26.0,26.0,pre,113_1,"[2 1 1 0 1 3 2 2 1 1 1 1 1 1 2 3 2 2 2 1 1 1 2 2 2 1 2 3 1 1 3 3 2 1 1 1 1
 3 0 3 1 1 3 2 3 2 1 1 3 1 1 2 1 2 3 1 1 1 1 1 1 1 3 3 1 1 1 2 2 1 3 2 2 3
 2 1 3 2 2 1 3 1 3 3 3 2 3 3 3 1 2 2 2 1 3 2 2 2 2 2 2 2 3 1 2 3 1 3 1 2 2
 1 1 1 1 3 1 2 1 1 1 2 1 2 3 2 1 1 1 2 1 1 2 1 1 0 1 1 3 1 3 3 2 1 3 1 1 3
 2 2 1 3 1 1 1 1 1 1 3 3 3 3 1 2 1 1 2 1 1 1 1 3 1 2 3 1 2 2 3 3 3 1 3 3 3
 2 3 1 3 1 1 3 1 1 3 2 3 1 1 1 3 1 3 1 3 2 2 3 2 3 1 2 1 2 2 2 1 1 1 2 1 1
 2 2 1 3 1 1 1 3 3 3 2 2 2 2 3 3 1 1 3 3 2 3 0 3 2 2 3 2 1 2 1 1 1 2 1 1 3
 2 3 3 3 1 3 1 1 3 2 1 3 1 1 2 1 3 1 1 2 2 3 3 1 1 1 1 1 3 1 1 3 2 3 2 2 3
 3 3 1 1 1 1 3 2 1 3 1 0 3 2 1 2 2 1 3 1 3 1 1 2 1 1 3 2 1 2 2 2 2 1 3 1 1
 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0]"
46,89,229,18,14,25.428571428571427,65.42857142857143,5.142857142857142,4.0,early,113_1,"[2 0 1 1 0 1 3 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 2 0 0 1 1 1 1
 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 0 1 1 1 1 3 1 3 1 1 1 1 0 1 1 0 1 1 2 0 1 1 1 3 0 1 1 1 0 1 1 1
 1 2 1 0 1 1 1 0 1 1 1 3 1 1 3 1 1 1 2 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1
 0 3 1 1 0 1 0 1 0 1 1 2 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 1 1 1 1 1
 3 1 0 2 0 0 0 0 1 1 1 3 1 1 1 1 0 1 1 1 1 1 0 1 1 0 2 0 0 1 1 1 1 0 0 1 1
 1 0 0 1 0 2 1 1 1 1 3 3 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0 1
 0 1 3 2 1 0 0 1 3 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 2 0 1 1 1 1 0 1 0
 1 1 0 1 0 1 2 0 1 2 1 0 0 1 1 0 1 0 1 1 2 2 1 1 0 0 1 1 1 3 1 1 0 1 1 0 1
 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0]"
47,34,183,100,33,9.714285714285714,52.28571428571429,28.57142857142857,9.428571428571429,late,113_1,"[2 1 2 1 1 1 3 1 1 1 1 2 2 1 1 1 2 2 1 1 1 2 2 1 1 1 1 2 1 2 2 1 2 2 1 1 1
 3 1 2 3 2 2 1 3 1 1 1 2 1 1 1 1 1 2 0 1 0 0 0 0 0 2 2 1 1 1 1 2 1 1 1 2 1
 1 1 2 1 1 1 2 2 3 2 3 1 3 2 1 1 1 1 2 1 3 1 2 1 1 2 1 1 3 0 2 2 2 2 1 1 1
 1 2 1 1 1 1 1 1 2 1 2 1 2 2 2 2 1 1 2 3 1 2 2 1 1 1 2 2 1 2 3 3 1 2 1 1 2
 1 2 2 2 1 1 1 1 1 1 1 3 1 1 2 1 2 1 1 1 1 1 0 2 1 1 1 0 3 1 3 3 1 1 3 1 3
 3 1 1 3 1 1 3 1 1 3 2 3 2 2 2 1 1 1 1 1 1 1 3 2 2 0 2 0 0 2 1 1 1 1 1 2 1
 1 0 2 2 1 2 2 0 1 1 3 1 2 2 2 1 1 2 2 0 1 1 1 2 1 1 2 1 1 0 1 1 2 2 0 0 1
 1 2 3 3 1 0 1 2 1 1 1 2 1 0 1 2 3 0 1 3 2 2 2 1 1 1 1 1 2 1 2 2 1 1 0 3 2
 1 2 0 2 2 1 3 0 1 2 1 0 2 1 2 2 1 1 1 1 3 2 1 1 1 1 1 1 1 1 2 1 0 1 3 1 1
 0 1 2 1 2 1 0 1 0 2 1 1 0 0 0 0 0]"
48,21,153,67,66,6.840390879478828,49.8371335504886,21.824104234527688,21.49837133550489,pre,114_1,"[1 1 3 1 1 1 1 3 2 2 1 1 3 1 3 1 1 1 2 1 1 3 3 1 3 2 0 1 1 1 3 3 0 1 2 2 1
 3 1 1 3 2 2 3 3 1 1 1 2 3 1 2 1 1 3 3 2 3 3 1 2 2 3 1 1 3 2 2 3 1 3 3 3 3
 2 3 0 3 3 3 2 3 2 3 2 2 2 2 3 2 2 2 3 2 1 1 1 3 2 3 1 2 1 2 1 1 1 3 3 1 0
 1 1 3 1 1 3 1 2 1 2 1 1 1 1 2 2 1 1 3 2 1 2 1 1 2 1 3 3 3 3 1 3 1 0 2 1 1
 1 1 1 1 1 3 1 3 1 1 2 2 1 2 3 0 1 3 3 1 1 2 2 1 3 3 2 1 3 3 1 2 1 1 3 3 1
 2 1 1 2 3 1 2 2 1 2 0 1 1 1 1 1 2 1 1 1 1 2 1 3 2 3 1 3 1 1 0 2 1 2 1 2 1
 3 1 2 2 1 1 2 2 1 1 0 1 2 3 1 0 1 1 2 1 1 1 1 3 2 2 1 1 1 2 1 1 1 0 1 1 1
 1 1 1 1 1 1 1 3 1 1 1 3 2 2 1 1 1 1 3 1 2 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 1 0 1 0 1 1 0 0 0]"
49,19,213,33,42,6.188925081433225,69.38110749185668,10.749185667752444,13.680781758957655,early,114_1,"[1 1 1 3 3 3 1 1 1 1 0 2 1 3 2 1 1 1 1 1 1 3 2 1 1 0 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 3 2 3 3 1 1 1 2 1 1 1 1 1 1 3 2 1 1 2 1 2 2 3 1 1 1 1 2 3 1 1 3 3 0
 1 3 1 1 1 1 2 2 3 3 2 1 2 2 1 1 2 3 2 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 3 1 1
 1 1 3 1 1 1 1 1 1 3 1 1 1 3 3 1 2 1 1 1 1 1 1 1 1 1 1 3 2 0 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 3 1 3 1 0 1 1 1 2 1 2 1 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 0
 1 1 2 2 1 1 0 3 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 0 1 1 0 2 1 3 1 1 1 1 2 1
 2 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 3 1 1 1 1 3 0 2 1 3 0 0 2 1 1 1 1 1 1
 1 1 1 1 0 3 1 1 1 1 1 0 1 3 0 1 1 1 2 1 1 3 2 1 1 3 1 3 1 2 0 1 1 3 0 1 3
 1 1 1 3 1 1 0 1 1 3 1]"
50,12,151,63,81,3.908794788273615,49.185667752442995,20.521172638436482,26.384364820846905,late,114_1,"[1 1 1 1 1 1 1 1 1 3 1 2 1 2 3 1 1 1 3 0 1 3 3 1 1 2 1 0 3 1 3 1 3 0 1 1 2
 3 2 3 2 2 3 3 1 1 1 2 1 2 1 2 2 1 3 3 2 1 2 3 3 1 2 1 2 1 3 2 3 1 3 2 3 1
 3 3 3 1 3 3 2 2 2 3 3 1 3 2 2 1 1 1 3 1 1 2 0 3 1 3 1 1 1 1 1 3 2 3 3 1 3
 1 1 1 1 0 3 1 1 1 3 1 2 1 3 3 3 1 2 3 2 3 1 1 2 2 1 1 2 2 1 1 3 1 1 3 1 1
 2 1 1 1 1 3 1 1 2 3 1 3 3 2 2 1 1 2 2 1 3 1 1 2 3 3 1 1 3 1 1 1 1 1 3 1 0
 1 1 2 3 2 1 2 2 2 3 2 2 1 1 0 1 3 1 2 1 1 3 1 3 1 3 3 1 3 1 0 1 3 1 1 2 1
 3 3 1 1 1 1 2 2 1 1 1 3 1 3 1 0 1 1 2 1 2 1 1 3 3 1 3 1 1 1 3 3 1 1 1 1 1
 3 3 2 1 1 2 1 1 2 1 1 3 1 1 1 2 3 1 3 1 2 1 2 2 1 1 3 1 1 2 3 1 0 3 1 2 0
 0 1 1 1 3 1 3 2 2 2 1]"
51,45,225,31,30,13.595166163141995,67.97583081570997,9.365558912386707,9.06344410876133,pre,115_1,"[1 1 1 1 1 3 3 1 1 1 1 1 2 1 2 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 3 1 1 1 1 1 2
 3 1 1 1 1 1 2 1 1 2 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 2 2 1 1 3 1 1 1 2 3 1 1
 3 2 1 3 1 1 1 1 1 2 1 1 1 1 3 1 1 2 2 1 1 1 1 3 3 3 1 2 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 2 1 2 1 1 1 3 1 1 2 1 2 3 3 1 3 3 1 1 1 1
 1 1 2 3 1 1 1 1 1 1 1 1 1 3 3 1 1 3 1 2 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 3 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 2 3 2 1 1 1 1 2 1 3 3
 1 0 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
52,3,286,5,37,0.906344410876133,86.404833836858,1.5105740181268883,11.178247734138973,early,115_1,"[1 1 1 1 3 3 0 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 3 3 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 3 1
 1 1 1 3 1 1 1 3 1 1 1 3 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 3 2
 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 3 1 1 3 1 2 1 1 1 1 1 3 1 1 1 1 1 1 1
 1 1 1 1 3 1 1 1 1 1 1 1 1 1 3 1 1 3 1 3 1 1 1 1 3 1 1 1 1 1 1 3 1 1 1 1 1
 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 3 1 1 1 1 3 1 3 1 1 1 1 2 1
 1 3 1 1 1 1 1 1 1 1 3 1 1 1 3 1 1 3 1 3 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 3 1
 1 1 1 1 1 0 1 3 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
53,16,211,15,89,4.833836858006042,63.74622356495468,4.531722054380665,26.888217522658607,late,115_1,"[3 1 1 1 3 3 3 1 1 1 1 1 3 3 0 1 2 1 1 1 1 3 1 2 1 1 1 1 1 1 1 3 1 1 1 1 1
 1 1 3 1 1 1 3 1 1 3 3 3 1 2 3 3 1 1 1 1 1 1 3 2 1 3 1 1 1 1 3 1 1 2 1 3 1
 3 1 3 1 1 1 1 1 1 1 3 3 3 1 1 1 3 3 1 2 1 1 1 2 3 2 1 3 1 1 1 1 3 1 1 3 1
 1 3 1 1 1 3 0 1 1 1 1 1 3 3 1 3 3 3 2 3 1 3 3 1 1 3 1 1 3 3 3 1 3 1 1 1 3
 1 1 1 1 2 1 1 3 0 3 1 1 0 3 3 1 1 1 1 3 1 1 1 1 3 1 3 1 1 1 1 3 1 3 1 1 1
 1 1 1 1 3 1 3 3 3 1 3 3 3 1 1 1 1 1 1 1 3 3 3 3 1 3 1 3 3 0 3 1 1 3 1 2 3
 1 1 1 1 1 3 2 2 1 3 1 1 1 3 1 1 1 3 1 3 1 1 3 1 1 1 1 3 3 1 1 1 0 3 1 3 1
 1 1 1 0 1 1 1 3 1 1 3 1 1 1 3 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 2 1 1 1 1
 0 0 1 0 1 1 3 3 1 1 0 0 1 1 1 1 1 1 3 1 1 2 1 1 1 1 0 1 0 0 1 1 0 1 1]"
54,27,112,85,85,8.737864077669903,36.24595469255664,27.508090614886733,27.508090614886733,pre,116_1,"[1 3 1 1 1 1 1 3 0 1 3 2 3 2 2 1 3 2 3 1 3 2 1 2 3 3 2 2 2 3 2 3 1 1 2 3 2
 1 1 3 1 1 3 1 1 3 3 0 3 1 2 2 1 3 2 3 1 3 3 1 3 3 3 3 2 1 2 3 3 1 2 2 2 1
 3 2 2 2 2 0 2 3 1 3 1 2 3 2 1 2 3 3 2 1 1 1 1 1 1 1 1 2 1 1 1 3 2 1 3 3 2
 1 3 2 2 1 1 3 2 1 1 1 2 2 2 2 2 1 2 3 2 1 3 3 3 3 1 3 1 1 3 1 3 2 3 1 1 3
 2 2 3 3 3 3 1 2 1 2 3 1 1 1 2 1 3 3 3 3 1 1 3 3 1 2 2 1 2 3 1 2 1 2 1 1 3
 2 1 1 3 3 2 1 3 2 1 0 3 2 2 1 3 2 1 2 3 1 2 1 2 1 2 1 1 1 2 3 1 3 2 1 3 1
 1 1 3 1 2 1 3 1 1 1 2 1 1 2 1 1 3 2 3 3 3 3 1 1 1 2 3 2 2 1 3 1 2 1 1 2 1
 2 1 3 2 1 2 2 3 3 2 2 3 3 2 1 1 2 3 2 2 1 2 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0]"
55,27,209,17,56,8.737864077669903,67.63754045307444,5.501618122977346,18.12297734627832,early,116_1,"[1 1 1 1 1 1 1 1 1 1 0 1 1 3 1 0 3 1 3 1 0 1 1 1 1 3 1 1 1 3 2 2 1 1 1 1 3
 2 1 1 1 1 1 1 3 0 3 1 1 1 3 1 1 1 3 1 1 3 2 1 1 1 3 1 1 3 1 0 1 2 1 1 1 1
 1 1 1 1 2 1 1 3 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 2 1 1 3 0 1 1 3 1 1 1 0 1
 1 1 3 1 1 1 3 1 3 1 2 1 0 1 2 1 0 1 1 1 0 3 3 3 1 1 1 1 1 3 1 3 3 3 1 1 3
 1 1 3 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 1 1 1 1 1 1 1
 1 1 2 3 3 1 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 0 1 1 1 3 3 1 1 1 3 1 1 2 1 3 1
 1 1 3 1 1 1 1 1 3 1 1 3 1 3 1 1 1 1 3 3 3 0 1 1 1 3 3 1 1 1 2 1 2 1 1 3 1
 1 1 3 1 0 2 3 2 3 0 0 1 1 1 1 1 1 3 1 1 1 3 1 1 1 1 1 3 1 1 1 1 1 1 0 0 0
 1 0 0 1 0 0 0 1 1 0 0 0 0]"
56,13,161,48,87,4.207119741100324,52.103559870550164,15.53398058252427,28.155339805825243,late,116_1,"[1 2 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 3 1 3 1 1 2 1 3 2 3 1 1 3 1 1 1 3 0 1
 1 1 2 1 1 3 1 1 1 2 3 2 1 3 3 1 3 1 3 1 3 3 3 2 3 1 3 1 1 2 2 3 2 3 1 2 1
 1 1 3 2 2 1 1 3 1 1 1 2 3 1 1 1 2 1 3 1 1 1 1 3 3 1 1 3 1 1 1 3 1 1 3 3 1
 3 1 2 1 1 1 3 1 2 1 1 3 1 3 1 2 2 1 1 3 2 3 3 3 1 3 3 1 3 2 3 3 2 3 1 2 3
 1 3 3 1 3 3 1 2 1 1 3 1 1 1 1 1 2 1 3 3 1 1 1 1 1 3 2 1 1 3 1 1 3 3 3 1 1
 2 1 2 2 3 1 2 2 1 2 1 3 2 3 1 1 2 2 1 1 1 1 2 3 2 3 3 1 1 1 3 1 1 1 1 3 1
 1 1 3 1 2 3 2 2 3 1 2 1 1 1 0 2 3 2 1 3 3 1 1 1 3 3 3 2 1 1 1 1 3 1 1 2 1
 1 3 3 1 1 1 3 1 3 0 3 0 1 3 1 1 3 3 1 2 1 3 1 1 1 3 1 3 0 3 1 1 0 1 0 1 0
 0 0 1 1 1 2 1 0 1 0 0 1 1]"
57,45,314,21,21,11.221945137157107,78.30423940149626,5.236907730673317,5.236907730673317,pre,122_1,"[1 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 3 1 1 1 3 2 1
 2 2 2 2 1 1 1 1 1 3 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 3 1 1
 1 1 1 1 1 1 1 2 1 2 3 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 1 3 1 2 3 1 3 1 1 1
 1 1 0 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 0 1 1 1 1 2 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 3 3 1 2 1 1 1 1 1 3
 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 3 1 1 1 1
 2 1 1 1 1 0 1 1 1 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
58,3,384,7,7,0.7481296758104738,95.76059850374065,1.7456359102244388,1.7456359102244388,early,122_1,"[1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1
 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
 3 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 3 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
59,26,314,40,21,6.483790523690773,78.30423940149626,9.975062344139651,5.236907730673317,late,122_1,"[1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 2 1 1 1 2 1
 2 1 1 1 1 2 1 1 1 1 1 2 1 1 3 1 1 1 0 1 1 3 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1
 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 2 1 1 1 1
 1 1 3 1 2 1 2 1 1 1 3 1 1 1 1 2 1 1 1 2 1 1 1 0 1 1 2 1 2 2 1 1 2 1 1 1 1
 3 1 1 1 2 1 3 1 1 3 1 2 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 0 1 1 2 1 1 1 2 3 1
 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 2 1 1
 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 0 2 3 1 1 1 1 1 0 1 1 1 1 0 3 1 1 1 1 1 3 3
 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 1 0 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 2 1 1 1 1 3 1 1 2 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 3 1 3 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 3 0 1 1 1 1 0 1 0 0 1
 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0]"
60,93,400,149,149,11.757269279393173,50.56890012642224,18.83691529709229,18.83691529709229,pre,121_1,"[1 3 1 1 1 2 1 1 1 1 3 3 1 2 1 3 3 1 1 1 1 1 1 1 1 3 1 1 1 1 3 1 1 2 1 1 2
 1 1 1 2 1 1 1 1 3 3 1 1 3 3 2 2 1 1 1 2 1 1 1 1 1 1 1 2 1 2 2 1 1 1 0 0 0
 3 3 1 2 3 2 3 2 2 3 2 1 2 3 1 2 1 2 0 2 3 1 1 3 1 2 3 1 2 3 1 1 1 0 1 1 2
 3 2 3 1 3 3 3 1 0 1 3 3 3 2 1 1 1 3 1 2 2 1 1 1 1 2 3 1 1 2 0 3 1 1 2 1 3
 0 0 2 2 2 2 1 3 3 3 3 2 1 2 2 1 2 2 2 2 1 1 2 1 3 3 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 2 2 1 1 3 1 1 1 3 1 2 2 2 2 3 3 3 3 3 1 1 1 1 1 1 1 1 0 3 0 3 3 3
 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 2 2 3 1 3 1 1 1 1 2 1 3 2 3 1 1 3 1 2 1
 1 1 1 1 2 2 2 1 3 3 3 1 3 3 1 3 3 2 1 1 2 3 3 1 2 3 2 2 1 1 2 2 2 2 3 2 2
 3 1 1 2 3 1 1 2 3 3 2 1 1 1 1 0 2 2 3 2 1 1 2 1 1 1 1 3 3 1 2 1 3 2 2 3 3
 3 3 3 2 3 2 2 3 0 3 3 3 2 3 1 3 2 1 1 3 3 1 1 2 0 2 3 1 1 1 2 1 1 3 2 1 2
 1 2 2 2 3 1 2 2 3 2 3 1 3 1 2 1 3 1 1 2 3 3 2 2 3 3 1 0 1 2 1 1 3 1 3 3 3
 3 1 1 3 3 3 2 2 1 3 3 1 1 2 2 1 3 3 1 3 3 0 1 3 1 2 3 1 2 3 3 2 1 1 1 2 2
 2 1 0 1 1 1 1 3 1 3 1 2 1 1 2 1 3 3 2 1 1 2 2 1 2 2 3 1 1 1 1 1 2 3 2 2 2
 1 3 3 1 1 2 3 1 1 3 1 1 2 1 2 1 1 3 3 1 1 3 0 1 1 1 1 1 2 1 1 1 1 1 1 3 2
 2 2 1 1 3 2 1 3 1 1 1 1 2 1 3 3 1 2 1 1 1 2 2 1 1 2 3 3 3 1 2 1 1 1 0 1 1
 1 1 2 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 3 1 2 1 2 1 1 1 1 1 1 3 1 2 1 1 1 1 1
 0 1 1 1 0 3 1 1 1 1 1 1 3 0 1 1 1 1 3 3 2 1 1 0 1 1 0 1 3 1 1 1 1 1 1 1 0
 1 1 2 1 0 1 1 1 1 1 2 1 2 1 0 1 1 1 1 3 3 1 1 2 2 1 0 2 1 1 1 1 1 1 1 1 3
 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1 0 0
 0 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1
 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
