,mouse_id,days,rel_days,rel_sess,metric,perf,perf_norm
1719,95,2021-06-28,-23,-19,si,0.979181,0.595275758091579
1720,95,2021-06-29,-22,-18,si,0.376223,0.22871811395083042
1721,95,2021-06-30,-21,-17,si,0.264604,0.16086131848357368
1722,95,2021-07-01,-20,-16,si,0.912188,0.5545485494735306
1723,95,2021-07-02,-19,-15,si,1.10576,0.6722272207766944
1724,95,2021-07-03,-18,-14,si,0.908454,0.55227853026287
1725,95,2021-07-04,-17,-13,si,0.371136,0.22562556233737813
1726,95,2021-07-05,-16,-12,si,1.94578,1.1829025119762664
1727,95,2021-07-06,-15,-11,si,2.40453,1.461791454903582
1728,95,2021-07-07,-14,-10,si,1.06409,0.6468946818082338
1729,95,2021-07-08,-13,-9,si,0.582777,0.35428896238114926
1730,95,2021-07-09,-12,-8,si,0.432341,0.2628340587992121
1731,95,2021-07-10,-11,-7,si,1.4223,0.8646621112272938
1732,95,2021-07-11,-10,-6,si,0.6691,0.406767502370936
1733,95,2021-07-14,-7,-5,si,0.702873,0.42729919996109234
1734,95,2021-07-15,-6,-4,si,1.0097,0.613829243975391
1735,95,2021-07-18,-3,-3,si,0.499233,0.30349986625489384
1736,95,2021-07-19,-2,-2,si,1.28752,0.782724995744474
1737,95,2021-07-20,-1,-1,si,1.66212,1.0104564355713348
1738,95,2021-07-21,0,0,si,1.98512,1.2068185686841915
1739,95,2021-07-24,3,1,si,1.28019,0.7782688519806434
1740,95,2021-07-27,6,2,si,1.85409,1.1271611993288428
1741,95,2021-07-30,9,3,si,1.95268,1.1870972448508135
1742,95,2021-08-02,12,4,si,2.26283,1.3756474479002019
1743,95,2021-08-05,15,5,si,1.76136,1.070787637088734
1744,95,2021-08-08,18,6,si,1.78498,1.0851469980302995
1745,95,2021-08-11,21,7,si,1.42272,0.8649174427935705
1746,95,2021-08-15,25,8,si,1.15743,0.7036390827517448
1747,95,2021-08-17,27,9,si,1.62776,0.9895678817206917
1748,95,2021-06-17,-34,-26,si_norm,-6.90689,1.0
1749,95,2021-06-21,-30,-25,si_norm,-5.75574,0.8333330920283949
1750,95,2021-06-22,-29,-24,si_norm,-6.04353,0.8750001809787038
1751,95,2021-06-23,-28,-23,si_norm,-6.90689,1.0
1752,95,2021-06-24,-27,-22,si_norm,-6.6191,0.9583329110496911
1753,95,2021-06-25,-26,-21,si_norm,-6.90689,1.0
1754,95,2021-06-27,-24,-20,si_norm,-6.04353,0.8750001809787038
1755,95,2021-06-28,-23,-19,si_norm,-5.18017,0.7500003619574078
1756,95,2021-06-29,-22,-18,si_norm,-5.52551,0.7999997104340738
1757,95,2021-06-30,-21,-17,si_norm,-6.69105,0.968750045244676
1758,95,2021-07-01,-20,-16,si_norm,-5.18017,0.7500003619574078
1759,95,2021-07-02,-19,-15,si_norm,-4.02902,0.5833334539858026
1760,95,2021-07-03,-18,-14,si_norm,-5.18017,0.7500003619574078
1761,95,2021-07-04,-17,-13,si_norm,-6.41354,0.9285713251550264
1762,95,2021-07-05,-16,-12,si_norm,-5.39601,0.7812503167127318
1763,95,2021-07-06,-15,-11,si_norm,-5.75574,0.8333330920283949
1764,95,2021-07-07,-14,-10,si_norm,-5.35284,0.7750000361957408
1765,95,2021-07-08,-13,-9,si_norm,-6.25937,0.9062501357340279
1766,95,2021-07-09,-12,-8,si_norm,-6.73422,0.975000325761667
1767,95,2021-07-10,-11,-7,si_norm,-5.61185,0.8125002714680558
1768,95,2021-07-11,-10,-6,si_norm,-6.90689,1.0
1769,95,2021-07-14,-7,-5,si_norm,-6.47521,0.9375000904893519
1770,95,2021-07-15,-6,-4,si_norm,-6.33132,0.9166672699290129
1771,95,2021-07-18,-3,-3,si_norm,-6.56155,0.950000651523334
1772,95,2021-07-19,-2,-2,si_norm,-6.90689,1.0
1773,95,2021-07-20,-1,-1,si_norm,-6.90689,1.0
1774,95,2021-07-21,0,0,si_norm,-6.90689,1.0
1775,95,2021-07-24,3,1,si_norm,-6.90689,1.0
1776,95,2021-07-27,6,2,si_norm,-6.90689,1.0
1777,95,2021-07-30,9,3,si_norm,-6.90689,1.0
1778,95,2021-08-02,12,4,si_norm,-6.04353,0.8750001809787038
1779,95,2021-08-05,15,5,si_norm,-6.71503,0.972221940699794
1780,95,2021-08-08,18,6,si_norm,-6.6191,0.9583329110496911
1781,95,2021-08-11,21,7,si_norm,-6.66022,0.9642863864923287
1782,95,2021-08-15,25,8,si_norm,-6.59294,0.9545453887350167
1783,95,2021-08-17,27,9,si_norm,-5.97712,0.8653851443992883
1784,95,2021-06-17,-34,-26,si_raw,2358.18,0.2882626877445553
1785,95,2021-06-21,-30,-25,si_raw,1550.98,0.1895909826383272
1786,95,2021-06-22,-29,-24,si_raw,1628.53,0.19907065400971966
1787,95,2021-06-23,-28,-23,si_raw,3423.52,0.4184892912106964
1788,95,2021-06-24,-27,-22,si_raw,1783.62,0.21802877435774357
1789,95,2021-06-25,-26,-21,si_raw,1393.16,0.170299148520556
1790,95,2021-06-27,-24,-20,si_raw,840.0,0.10268115992223939
1791,95,2021-06-28,-23,-19,si_raw,427.94,0.05231116140133705
1792,95,2021-06-29,-22,-18,si_raw,1114.53,0.136239563295397
1793,95,2021-06-30,-21,-17,si_raw,2790.0,0.3410481383131522
1794,95,2021-07-01,-20,-16,si_raw,427.94,0.05231116140133705
1795,95,2021-07-02,-19,-15,si_raw,332.842,0.04068643170337857
1796,95,2021-07-03,-18,-14,si_raw,427.94,0.05231116140133705
1797,95,2021-07-04,-17,-13,si_raw,2189.74,0.26767267039062437
1798,95,2021-07-05,-16,-12,si_raw,2250.0,0.27503882122028406
1799,95,2021-07-06,-15,-11,si_raw,1550.98,0.1895909826383272
1800,95,2021-07-07,-14,-10,si_raw,2653.23,0.32432944516724194
1801,95,2021-07-08,-13,-9,si_raw,2610.0,0.3190450326155295
1802,95,2021-07-09,-12,-8,si_raw,3886.66,0.47510328217067965
1803,95,2021-07-10,-11,-7,si_raw,2340.0,0.28604037406909544
1804,95,2021-07-11,-10,-6,si_raw,2880.0,0.3520496911619636
1805,95,2021-07-14,-7,-5,si_raw,2700.0,0.3300465854643409
1806,95,2021-07-15,-6,-4,si_raw,3138.23,0.38361559107472537
1807,95,2021-07-18,-3,-3,si_raw,3787.0,0.4629208959827626
1808,95,2021-07-19,-2,-2,si_raw,5162.35,0.6310429594340149
1809,95,2021-07-20,-1,-1,si_raw,9007.04,1.1010158507928656
1810,95,2021-07-21,0,0,si_raw,10372.6,1.2679411897731194
1811,95,2021-07-24,3,1,si_raw,3986.31,0.4872844459638358
1812,95,2021-07-27,6,2,si_raw,4566.45,0.5582004556272738
1813,95,2021-07-30,9,3,si_raw,2880.0,0.3520496911619636
1814,95,2021-08-02,12,4,si_raw,1628.53,0.19907065400971966
1815,95,2021-08-05,15,5,si_raw,3328.42,0.4068643170337857
1816,95,2021-08-08,18,6,si_raw,1783.62,0.21802877435774357
1817,95,2021-08-11,21,7,si_raw,6167.92,0.7539633094137842
1818,95,2021-08-15,25,8,si_raw,4358.88,0.532827207573632
1819,95,2021-08-17,27,9,si_raw,4995.59,0.6106583043999284
1820,108,2022-07-20,-23,-23,blr,0.5413357019424438,0.6616337339805933
1821,108,2022-07-21,-22,-22,blr,0.32948973774909973,0.4027104155757341
1822,108,2022-07-22,-21,-21,blr,0.44057565927505493,0.5384823456150121
1823,108,2022-07-23,-20,-20,blr,0.33081966638565063,0.40433588688045596
1824,108,2022-07-24,-19,-19,blr,0.30347222089767456,0.3709111701878109
1825,108,2022-07-25,-18,-18,blr,0.3991754949092865,0.4878820522324669
1826,108,2022-07-26,-17,-17,blr,0.41878822445869446,0.5118532099424862
1827,108,2022-07-27,-16,-16,blr,0.3987051546573639,0.4873071908737864
1828,108,2022-07-28,-15,-15,blr,0.3741355240345001,0.45727758744434605
1829,108,2022-07-29,-14,-14,blr,0.4679206907749176,0.5719041118723477
1830,108,2022-07-30,-13,-13,blr,0.4662923514842987,0.5699139157682045
1831,108,2022-07-31,-12,-12,blr,0.42359617352485657,0.5177296028757784
1832,108,2022-08-01,-11,-11,blr,0.42103472352027893,0.5145989360366023
1833,108,2022-08-02,-10,-10,blr,0.43451687693595886,0.5310771536647904
1834,108,2022-08-03,-9,-9,blr,0.6100558042526245,0.7456251236633071
1835,108,2022-08-04,-8,-8,blr,0.7159611582756042,0.8750652374029525
1836,108,2022-08-05,-7,-7,blr,0.479717880487442,0.5863229256545668
1837,108,2022-08-06,-6,-6,blr,0.5550520420074463,0.6783981802589215
1838,108,2022-08-07,-5,-5,blr,0.6499849557876587,0.7944275091886026
1839,108,2022-08-08,-4,-4,blr,0.44719213247299194,0.5465691609719623
1840,108,2022-08-09,-3,-3,blr,0.4642624855041504,0.5674329639242626
1841,108,2022-08-10,-2,-2,blr,0.6140648126602173,0.7505250317845661
1842,108,2022-08-11,-1,-1,blr,0.8880952596664429,1.0854517458854904
1843,108,2022-08-12,0,0,blr,0.952380895614624,1.1640232223299434
1844,108,2022-08-15,3,1,blr,0.6798232793807983,0.8308966380190326
1845,108,2022-08-18,6,2,blr,0.592344343662262,0.7239777433730309
1846,108,2022-08-21,9,3,blr,0.6665911674499512,0.8147240272086959
1847,108,2022-08-24,12,4,blr,0.63443523645401,0.7754222619304676
1848,108,2022-08-27,15,5,blr,0.795634925365448,0.9724444640654464
1849,108,2022-08-30,18,6,blr,0.908134937286377,1.1099447299688754
1850,108,2022-09-02,21,7,blr,0.8583332896232605,1.0490759382311434
1851,108,2022-09-05,24,8,blr,0.5347961187362671,0.6536408954520169
1852,108,2022-09-08,27,9,blr,0.9079725742340088,1.109746285875472
1853,108,2022-09-09,28,10,blr,0.8636506795883179,1.055574982290103
1854,108,2022-09-10,29,11,blr,0.9425504803657532,1.1520082483972216
1855,108,2022-09-11,30,12,blr,0.9439394474029541,1.1537058778790785
1856,108,2022-09-12,31,13,blr,0.9704545736312866,1.1861133136171405
1857,108,2022-07-20,-23,-23,dist,4.9726338386535645,3.9236312038512344
1858,108,2022-07-21,-22,-22,dist,11.367013931274414,8.96908399099747
1859,108,2022-07-22,-21,-21,dist,6.319916248321533,4.986697473054855
1860,108,2022-07-23,-20,-20,dist,11.5552339553833,9.117598034811165
1861,108,2022-07-24,-19,-19,dist,8.882996559143066,7.009082834981906
1862,108,2022-07-25,-18,-18,dist,5.341390609741211,4.214596841100464
1863,108,2022-07-26,-17,-17,dist,7.75817346572876,6.121546947294696
1864,108,2022-07-27,-16,-16,dist,6.3049187660217285,4.974863786634329
1865,108,2022-07-28,-15,-15,dist,8.03660774230957,6.341244083915161
1866,108,2022-07-29,-14,-14,dist,5.643301963806152,4.452818445192458
1867,108,2022-07-30,-13,-13,dist,5.344966411590576,4.21741830919367
1868,108,2022-07-31,-12,-12,dist,5.446709632873535,4.297698275657932
1869,108,2022-08-01,-11,-11,dist,7.529338836669922,5.940986157936417
1870,108,2022-08-02,-10,-10,dist,4.3278727531433105,3.4148857791484937
1871,108,2022-08-03,-9,-9,dist,2.6238512992858887,2.0703363984128162
1872,108,2022-08-04,-8,-8,dist,1.8453704118728638,1.456080050456458
1873,108,2022-08-05,-7,-7,dist,4.683449745178223,3.6954519793932934
1874,108,2022-08-06,-6,-6,dist,3.7538366317749023,2.961945524342064
1875,108,2022-08-07,-5,-5,dist,2.1675384044647217,1.7102850511926067
1876,108,2022-08-08,-4,-4,dist,6.052353382110596,4.775578366979398
1877,108,2022-08-09,-3,-3,dist,5.592472076416016,4.412711383477617
1878,108,2022-08-10,-2,-2,dist,2.8312318325042725,2.2339689435807264
1879,108,2022-08-11,-1,-1,dist,0.6047618985176086,0.4771842715381796
1880,108,2022-08-12,0,0,dist,0.3660714328289032,0.28884678488109417
1881,108,2022-08-15,3,1,dist,2.094646453857422,1.6527700317497465
1882,108,2022-08-18,6,2,dist,4.743110656738281,3.7425271153961965
1883,108,2022-08-21,9,3,dist,2.9269843101501465,2.3095219445310526
1884,108,2022-08-24,12,4,dist,3.161203145980835,2.4943311146033524
1885,108,2022-08-27,15,5,dist,1.251322865486145,0.9873498834660591
1886,108,2022-08-30,18,6,dist,0.41031742095947266,0.32375885468298826
1887,108,2022-09-02,21,7,dist,0.7933333516120911,0.6259756085889323
1888,108,2022-09-05,24,8,dist,7.491142749786377,5.910847731656901
1889,108,2022-09-08,27,9,dist,0.6733975410461426,0.5313408729408384
1890,108,2022-09-09,28,10,dist,1.0534722805023193,0.8312368950315528
1891,108,2022-09-10,29,11,dist,0.4397095739841461,0.3469505821453114
1892,108,2022-09-11,30,12,dist,0.752225399017334,0.5935395896177669
1893,108,2022-09-12,31,13,dist,0.4840908944606781,0.3819694352400716
1894,108,2022-07-20,-23,-23,si,0.634876,0.34256823475453474
1895,108,2022-07-21,-22,-22,si,0.240656,0.1298538629639289
1896,108,2022-07-22,-21,-21,si,0.214273,0.11561804724947615
1897,108,2022-07-23,-20,-20,si,0.301518,0.16269395757079777
1898,108,2022-07-24,-19,-19,si,0.451093,0.24340207019973562
1899,108,2022-07-25,-18,-18,si,0.246117,0.13280052519402502
1900,108,2022-07-26,-17,-17,si,0.335493,0.18102628668039605
1901,108,2022-07-27,-16,-16,si,0.250767,0.13530958569026144
1902,108,2022-07-28,-15,-15,si,0.283219,0.15282013003947947
1903,108,2022-07-29,-14,-14,si,0.233483,0.12598343480489582
1904,108,2022-07-30,-13,-13,si,0.390595,0.2107583837693463
1905,108,2022-07-31,-12,-12,si,0.464204,0.25047654163331745
1906,108,2022-08-01,-11,-11,si,0.24526,0.13233810264665413
1907,108,2022-08-02,-10,-10,si,0.680242,0.3670469527055586
1908,108,2022-08-03,-9,-9,si,1.3007,0.7018354811730532
1909,108,2022-08-04,-8,-8,si,1.60186,0.8643362680647859
1910,108,2022-08-05,-7,-7,si,0.569145,0.3071009109958002
1911,108,2022-08-06,-6,-6,si,0.860713,0.46442601868755445
1912,108,2022-08-07,-5,-5,si,1.0761,0.5806451612903226
1913,108,2022-08-08,-4,-4,si,0.680396,0.3671300484725307
1914,108,2022-08-09,-3,-3,si,1.08664,0.5863323650817918
1915,108,2022-08-10,-2,-2,si,1.39523,0.7528422529384785
1916,108,2022-08-11,-1,-1,si,1.97638,1.066420856677788
1917,108,2022-08-12,0,0,si,2.18824,1.1807368903837334
1918,108,2022-08-15,3,1,si,1.74713,0.942721476298821
1919,108,2022-08-18,6,2,si,1.12669,0.6079426603235698
1920,108,2022-08-21,9,3,si,1.08768,0.5868935313003049
1921,108,2022-08-24,12,4,si,1.20507,0.6502351682149698
1922,108,2022-08-27,15,5,si,2.00581,1.0823007814959036
1923,108,2022-08-30,18,6,si,1.61162,0.8696025971923703
1924,108,2022-09-02,21,7,si,1.67764,0.9052258604099032
1925,108,2022-09-05,24,8,si,0.42279,0.22813025531264333
1926,108,2022-09-08,27,9,si,1.02886,0.5551552649801703
1927,108,2022-09-09,28,10,si,1.50712,0.8132161838898532
1928,108,2022-09-10,29,11,si,1.38772,0.7487899853413311
1929,108,2022-09-11,30,12,si,1.18428,0.6390172396737321
1930,108,2022-09-12,31,13,si,1.40917,0.7603640385981636
1931,108,2022-07-20,-23,-23,si_norm,-6.90689,1.0120479632704893
1932,108,2022-07-21,-22,-22,si_norm,-4.93349,0.722890983686627
1933,108,2022-07-22,-21,-21,si_norm,-6.66022,0.9759040734590212
1934,108,2022-07-23,-20,-20,si_norm,-4.31681,0.6325305265214419
1935,108,2022-07-24,-19,-19,si_norm,-3.83706,0.5622340529451988
1936,108,2022-07-25,-18,-18,si_norm,-5.56388,0.815260330174856
1937,108,2022-07-26,-17,-17,si_norm,-5.9476,0.8714857868516168
1938,108,2022-07-27,-16,-16,si_norm,-6.90689,1.0120479632704893
1939,108,2022-07-28,-15,-15,si_norm,-4.93349,0.722890983686627
1940,108,2022-07-29,-14,-14,si_norm,-6.74992,0.989047572531015
1941,108,2022-07-30,-13,-13,si_norm,-6.74992,0.989047572531015
1942,108,2022-07-31,-12,-12,si_norm,-6.33132,0.9277112435283774
1943,108,2022-08-01,-11,-11,si_norm,-5.82704,0.8538204552114877
1944,108,2022-08-02,-10,-10,si_norm,-6.90689,1.0120479632704893
1945,108,2022-08-03,-9,-9,si_norm,-6.90689,1.0120479632704893
1946,108,2022-08-04,-8,-8,si_norm,-6.71503,0.983935234932109
1947,108,2022-08-05,-7,-7,si_norm,-6.90689,1.0120479632704893
1948,108,2022-08-06,-6,-6,si_norm,-6.90689,1.0120479632704893
1949,108,2022-08-07,-5,-5,si_norm,-5.92019,0.8674694734785582
1950,108,2022-08-08,-4,-4,si_norm,-6.47521,0.9487950571456482
1951,108,2022-08-09,-3,-3,si_norm,-5.18017,0.7590363387711244
1952,108,2022-08-10,-2,-2,si_norm,-6.90689,1.0120479632704893
1953,108,2022-08-11,-1,-1,si_norm,-6.66022,0.9759040734590212
1954,108,2022-08-12,0,0,si_norm,-6.90689,1.0120479632704893
1955,108,2022-08-15,3,1,si_norm,-6.2162,0.9108430204161375
1956,108,2022-08-18,6,2,si_norm,-5.82769,0.8539156979583862
1957,108,2022-08-21,9,3,si_norm,-6.79897,0.9962347367392791
1958,108,2022-08-24,12,4,si_norm,-6.90689,1.0120479632704893
1959,108,2022-08-27,15,5,si_norm,-6.71503,0.983935234932109
1960,108,2022-08-30,18,6,si_norm,-6.763,0.9909641496532188
1961,108,2022-09-02,21,7,si_norm,-6.73422,0.9867470938751587
1962,108,2022-09-05,24,8,si_norm,-6.90689,1.0120479632704893
1963,108,2022-09-08,27,9,si_norm,-6.90689,1.0120479632704893
1964,108,2022-09-09,28,10,si_norm,-6.90689,1.0120479632704893
1965,108,2022-09-10,29,11,si_norm,-6.90689,1.0120479632704893
1966,108,2022-09-11,30,12,si_norm,-6.90689,1.0120479632704893
1967,108,2022-09-12,31,13,si_norm,-6.90689,1.0120479632704893
1968,108,2022-07-20,-23,-23,si_raw,3423.52,0.8002642987822932
1969,108,2022-07-21,-22,-22,si_raw,1684.41,0.3937389550847907
1970,108,2022-07-22,-21,-21,si_raw,2273.96,0.5315491087707925
1971,108,2022-07-23,-20,-20,si_raw,2491.45,0.5823884444084289
1972,108,2022-07-24,-19,-19,si_raw,1605.03,0.3751834975331075
1973,108,2022-07-25,-18,-18,si_raw,2757.83,0.6446560531589626
1974,108,2022-07-26,-17,-17,si_raw,2948.03,0.6891162197793979
1975,108,2022-07-27,-16,-16,si_raw,3423.52,0.8002642987822932
1976,108,2022-07-28,-15,-15,si_raw,1684.41,0.3937389550847907
1977,108,2022-07-29,-14,-14,si_raw,4462.67,1.0431706192009325
1978,108,2022-07-30,-13,-13,si_raw,4462.67,1.0431706192009325
1979,108,2022-07-31,-12,-12,si_raw,3138.23,0.7335763863998329
1980,108,2022-08-01,-11,-11,si_raw,2015.4,0.47110946270675613
1981,108,2022-08-02,-10,-10,si_raw,3423.52,0.8002642987822932
1982,108,2022-08-03,-9,-9,si_raw,3986.31,0.9318191735052938
1983,108,2022-08-04,-8,-8,si_raw,3328.42,0.7780342154720756
1984,108,2022-08-05,-7,-7,si_raw,3423.52,0.8002642987822932
1985,108,2022-08-06,-6,-6,si_raw,3423.52,0.8002642987822932
1986,108,2022-08-07,-5,-5,si_raw,5482.59,1.2815818344454868
1987,108,2022-08-08,-4,-4,si_raw,2700.0,0.6311380119620132
1988,108,2022-08-09,-3,-3,si_raw,1768.63,0.4134257859616206
1989,108,2022-08-10,-2,-2,si_raw,2880.0,0.6732138794261475
1990,108,2022-08-11,-1,-1,si_raw,2273.96,0.5315491087707925
1991,108,2022-08-12,0,0,si_raw,7680.0,1.79523701180306
1992,108,2022-08-15,3,1,si_raw,3587.68,0.8386374899095836
1993,108,2022-08-18,6,2,si_raw,2430.0,0.568024210765812
1994,108,2022-08-21,9,3,si_raw,7560.0,1.7671864334936371
1995,108,2022-08-24,12,4,si_raw,4566.45,1.0674296943421984
1996,108,2022-08-27,15,5,si_raw,3328.42,0.7780342154720756
1997,108,2022-08-30,18,6,si_raw,5054.8,1.181583860320587
1998,108,2022-09-02,21,7,si_raw,3886.66,0.9085255057675106
1999,108,2022-09-05,24,8,si_raw,3986.31,0.9318191735052938
2000,108,2022-09-08,27,9,si_raw,13931.6,3.2565786397962904
2001,108,2022-09-09,28,10,si_raw,10372.6,2.424645238102659
2002,108,2022-09-10,29,11,si_raw,5162.35,1.2067241911304072
2003,108,2022-09-11,30,12,si_raw,7680.0,1.79523701180306
2004,108,2022-09-12,31,13,si_raw,4566.45,1.0674296943421984
2005,110,2022-07-20,-20,-20,blr,0.5358401536941528,0.6394263908327347
2006,110,2022-07-21,-19,-19,blr,0.4183310270309448,0.4992009220354684
2007,110,2022-07-22,-18,-18,blr,0.40704458951950073,0.48573264058334503
2008,110,2022-07-23,-17,-17,blr,0.3986697793006897,0.4757388492722519
2009,110,2022-07-24,-16,-16,blr,0.4866750240325928,0.5807568768040068
2010,110,2022-07-25,-15,-15,blr,0.549446165561676,0.6556626564468333
2011,110,2022-07-26,-14,-14,blr,0.557793915271759,0.665624156031913
2012,110,2022-07-27,-13,-13,blr,0.6442208886146545,0.7687588077638698
2013,110,2022-07-28,-12,-12,blr,0.5241236090660095,0.625444855867588
2014,110,2022-07-29,-11,-11,blr,0.5116814970970154,0.6105974901078138
2015,110,2022-07-30,-10,-10,blr,0.6464664936065674,0.7714385231329319
2016,110,2022-07-31,-9,-9,blr,0.8105699419975281,0.9672657208605048
2017,110,2022-08-01,-8,-8,blr,0.7369604110717773,0.8794263225506708
2018,110,2022-08-02,-7,-7,blr,0.7354087829589844,0.8775747405868374
2019,110,2022-08-03,-6,-6,blr,0.7750793695449829,0.9249142686681562
2020,110,2022-08-04,-5,-5,blr,0.8839744329452515,1.0548604417749952
2021,110,2022-08-05,-4,-4,blr,0.8625392913818359,1.0292815539063067
2022,110,2022-08-06,-3,-3,blr,0.7451719641685486,0.8892252965984365
2023,110,2022-08-07,-2,-2,blr,0.8108615875244141,0.9676137460045212
2024,110,2022-08-08,-1,-1,blr,0.9280190467834473,1.107419564617913
2025,110,2022-08-09,0,0,blr,0.7751232981681824,0.9249666893775657
2026,110,2022-08-12,3,1,blr,0.13906103372573853,0.16594369475243093
2027,110,2022-08-15,6,2,blr,0.6090079545974731,0.7267386658353325
2028,110,2022-08-18,9,3,blr,0.4834856688976288,0.5769509697084406
2029,110,2022-08-21,12,4,blr,0.7238904237747192,0.8638297033948064
2030,110,2022-08-24,15,5,blr,0.7305861115455627,0.8718197717686242
2031,110,2022-08-27,18,6,blr,0.4203997850418091,0.5016696031510466
2032,110,2022-08-30,21,7,blr,0.6761597990989685,0.8068720064805369
2033,110,2022-09-02,24,8,blr,0.6372299194335938,0.7604163754898972
2034,110,2022-09-05,27,9,blr,0.6697438359260559,0.7992157378207737
2035,110,2022-09-09,31,10,blr,0.4249749481678009,0.5071292164796769
2036,110,2022-09-10,32,11,blr,0.6702112555503845,0.7997735169295775
2037,110,2022-09-11,33,12,blr,0.8051016330718994,0.9607403027555582
2038,110,2022-09-12,34,13,blr,0.7787455916404724,0.929289228525771
2039,110,2022-07-20,-20,-20,dist,5.335212230682373,5.808820450680321
2040,110,2022-07-21,-19,-19,dist,8.200684547424316,8.92866151316417
2041,110,2022-07-22,-18,-18,dist,6.882288455963135,7.493231047224259
2042,110,2022-07-23,-17,-17,dist,5.559065341949463,6.052545062645829
2043,110,2022-07-24,-16,-16,dist,4.102187156677246,4.466339410302566
2044,110,2022-07-25,-15,-15,dist,3.3750007152557373,3.674600433529669
2045,110,2022-07-26,-14,-14,dist,3.424863338470459,3.7288893751744885
2046,110,2022-07-27,-13,-13,dist,2.483396053314209,2.7038477867234425
2047,110,2022-07-28,-12,-12,dist,2.9648492336273193,3.2280396949224124
2048,110,2022-07-29,-11,-11,dist,3.7291371822357178,4.060173689621467
2049,110,2022-07-30,-10,-10,dist,2.3267550468444824,2.5333017161165907
2050,110,2022-07-31,-9,-9,dist,1.2142316102981567,1.3220192758593075
2051,110,2022-08-01,-8,-8,dist,1.5468820333480835,1.6841991661413354
2052,110,2022-08-02,-7,-7,dist,1.4853837490081787,1.617241662613926
2053,110,2022-08-03,-6,-6,dist,1.265521764755249,1.37786247107758
2054,110,2022-08-04,-5,-5,dist,0.3185897171497345,0.34687101174963786
2055,110,2022-08-05,-4,-4,dist,0.7695450186729431,0.8378577362825603
2056,110,2022-08-06,-3,-3,dist,1.095833420753479,1.1931108472881942
2057,110,2022-08-07,-2,-2,dist,1.1289381980895996,1.2291543445832738
2058,110,2022-08-08,-1,-1,dist,0.3134920597076416,0.34132083388981455
2059,110,2022-08-09,0,0,dist,1.3129719495773315,1.4295248215269116
2060,110,2022-08-12,3,1,dist,16.136951446533203,17.569432952486046
2061,110,2022-08-15,6,2,dist,3.005150079727173,3.271918057934526
2062,110,2022-08-18,9,3,dist,5.758822917938232,6.270035172206753
2063,110,2022-08-21,12,4,dist,1.4676744937896729,1.5979603520621213
2064,110,2022-08-24,15,5,dist,1.6156044006347656,1.7590220363953621
2065,110,2022-08-27,18,6,dist,5.80534553527832,6.320687614760049
2066,110,2022-08-30,21,7,dist,2.3796980381011963,2.5909444709002845
2067,110,2022-09-02,24,8,dist,3.5698485374450684,3.8867449491301564
2068,110,2022-09-05,27,9,dist,2.736391544342041,2.979301755313633
2069,110,2022-09-09,31,10,dist,6.108450412750244,6.650699193462453
2070,110,2022-09-10,32,11,dist,2.1305410861968994,2.3196697895806735
2071,110,2022-09-11,33,12,dist,1.425086498260498,1.5515918087526994
2072,110,2022-09-12,34,13,dist,1.7787306308746338,1.93662902582501
2073,110,2022-07-20,-20,-20,si,0.179898,0.12142143628509719
2074,110,2022-07-21,-19,-19,si,0.149077,0.10061892548596112
2075,110,2022-07-22,-18,-18,si,0.12333,0.08324109071274298
2076,110,2022-07-23,-17,-17,si,0.508233,0.34302983261339093
2077,110,2022-07-24,-16,-16,si,0.589279,0.39773150647948163
2078,110,2022-07-25,-15,-15,si,0.694298,0.4686136609071274
2079,110,2022-07-26,-14,-14,si,0.643037,0.4340152537796976
2080,110,2022-07-27,-13,-13,si,0.765637,0.5167636339092873
2081,110,2022-07-28,-12,-12,si,0.814661,0.549852186825054
2082,110,2022-07-29,-11,-11,si,0.954354,0.6441374190064795
2083,110,2022-07-30,-10,-10,si,1.05185,0.7099419546436284
2084,110,2022-07-31,-9,-9,si,1.00522,0.678469222462203
2085,110,2022-08-01,-8,-8,si,0.866239,0.5846645518358531
2086,110,2022-08-02,-7,-7,si,0.865047,0.5838600161987041
2087,110,2022-08-03,-6,-6,si,0.916451,0.6185549406047516
2088,110,2022-08-04,-5,-5,si,1.70296,1.1494060475161987
2089,110,2022-08-05,-4,-4,si,1.22864,0.8292656587473002
2090,110,2022-08-06,-3,-3,si,1.21241,0.8183112850971922
2091,110,2022-08-07,-2,-2,si,1.8194,1.2279967602591793
2092,110,2022-08-08,-1,-1,si,1.14114,0.7702078833693304
2093,110,2022-08-09,0,0,si,1.48426,1.0017953563714903
2094,110,2022-08-12,3,1,si,0.238696,0.16110691144708422
2095,110,2022-08-15,6,2,si,0.966473,0.6523170896328294
2096,110,2022-08-18,9,3,si,0.472342,0.3188053455723542
2097,110,2022-08-21,12,4,si,1.16862,0.7887553995680345
2098,110,2022-08-24,15,5,si,1.19409,0.8059462742980562
2099,110,2022-08-27,18,6,si,0.571719,0.3858794546436285
2100,110,2022-08-30,21,7,si,0.880399,0.5942217872570195
2101,110,2022-09-02,24,8,si,0.436471,0.2945943574514039
2102,110,2022-09-05,27,9,si,0.536826,0.3623285637149028
2103,110,2022-09-09,31,10,si,0.472137,0.31866698164146867
2104,110,2022-09-10,32,11,si,0.812445,0.5483565064794816
2105,110,2022-09-11,33,12,si,0.796201,0.5373926835853132
2106,110,2022-09-12,34,13,si,0.896861,0.6053327483801296
